Type,Identification,Field,Locale,Market,Status,Default content,Translated content
Product,induction-stove-700-2flou-1-286411,title,de,,,Induktionsspis 700 2FLOU-1,Induktionsherd 700 2FLOU-1
Product,induction-stove-700-2flou-1-286411,body_html,de,,,Induktionsspis för köksproffs – med direkt värmeverkan är denna golvspis med 2 kokplattor alltid redo tack vare kraftfulla 5 kW-induktionsspolar.,Der Induktionsherd f&uuml;r K&uuml;chenprofis &ndash; Mit sofortiger W&auml;rmewirkung ist das Standger&auml;t mit 2 Kochstellen dank der leistungsstarken 5 kW-Induktionsspulen unmittelbar einsatzbereit.
Product,induction-stove-700-4flou-1-286421,title,de,,,Induktionsspis 700 4FLOU-1,Induktionsherd 700 4FLOU-1
Product,induction-stove-700-4flou-1-286421,body_html,de,,,Induktionsspis för köksproffs – med direkt värmeverkan är denna golvspis med 4 kokplattor alltid redo tack vare kraftfulla 5 kW-induktionsspolar.,Der Induktionsherd f&uuml;r K&uuml;chenprofis &ndash; Mit sofortiger W&auml;rmewirkung ist das Standger&auml;t mit 4 Kochstellen dank der leistungsstarken 5 kW-Induktionsspulen unmittelbar einsatzbereit.
Product,induction-stove-6k-ebmf-286426,title,de,,,Induktionsspis 6K-EBMF,Induktionsherd 6K-EBMF
Product,induction-stove-6k-ebmf-286426,body_html,de,,,"I sin snygga, svarta design blir induktionsugnen ett riktigt blickfång i varje kök. Med 6 plattor och stor elbakugn finns det gott om utrymme för tillagning av läckra rätter. Och även i valet av tillagningsprogram övertygar multifunktionsugnen med sin mångsidighet.",In seinem schicken schwarzen Design wertet der Induktionsherd jede K&uuml;che auf. Mit 6 Kochstellen und einem gro&szlig;en Elektro-backofen bietet er nicht nur eine gro&szlig;e Fl&auml;che f&uuml;r die Zubereitung leckerer Speisen. Auch die Vielseitigkeit des Multifunktionsbackofens &uuml;berzeugt sp&auml;testens bei der Auswahl des idealen Garprogramms.
Product,griddle-plate-700-w400-smooth-286506,title,de,,,"Stekhäll 700, B400, slät","Griddleplatte 700, B400 glatt"
Product,griddle-plate-700-w400-smooth-286506,body_html,de,,,"Elektrisk grillplatta serie 700, 320 mm bred slät stekyta, 5 kW, en värmezon, öppen underdel. Höjdjusterbar, CNS 18/10, 400 V. Kompakt fristående enhet för restauranger som dagligen steker kött och grönsaker på en jämnt uppvärmd yta.","Elektro-Griddleplatte Serie 700, 320 mm breite glatte Bratfläche, 5 kW, eine Heizzone, offener Unterbau. Höhenverstellbar, CNS 18/10, 400 V. Kompaktes Standgerät für Restaurants, die täglich Fleisch und Gemüse auf gleichmäßig heißer Fläche braten."
Product,griddle-plate-700-w400-grooved-286507,title,de,,,"Stekhäll 700, B400, räfflad","Griddleplatte 700, B400, gerillt"
Product,griddle-plate-700-w400-grooved-286507,body_html,de,,,"Elektrisk grillplatta serie 700, 320 mm räfflad stekyta, 5 kW, öppen underdel. Höjdjusterbar, CNS 18/10. För restauranger som dagligen steker kött, fågel och grönsaker med tydliga grillränder på 700-serien.","Elektro-Griddleplatte Serie 700, 320 mm gerillte Bratfläche, 5 kW, offener Unterbau. Höhenverstellbar, CNS 18/10. Für Restaurants, die täglich Fleisch, Geflügel und Gemüse mit markanten Grillstreifen auf der 700er-Standlinie braten."
Product,griddle-plate-700-w800-smooth-286508,title,de,,,"Stekhäll 700, B800, slät","Griddleplatte 700, B800, glatt"
Product,griddle-plate-700-w800-smooth-286508,body_html,de,,,"Elektrisk grillplatta serie 700, 720 mm bred slät stekyta, 10 kW, två separat reglerbara värmezoner, öppen underkonstruktion. Höjdjusterbar, CNS 18/10. För restauranger som dagligen steker stora mängder kött, fisk och grönsaker på en jämnt uppvärmd yta.","Elektro-Griddleplatte Serie 700, 720 mm breite glatte Bratfläche, 10 kW, zwei getrennt regelbare Heizzonen, offener Unterbau. Höhenverstellbar, CNS 18/10. Für Restaurants, die täglich große Mengen Fleisch, Fisch und Gemüse auf gleichmäßig heißer Fläche braten."
Product,griddle-plate-700-w800-1-2-1-2-obu-286509,title,de,,,"Stekhäll 700, B800 1/2-1/2, UO","Griddleplatte 700, B800 1/2-1/2, UO"
Product,tilting-frying-pan-700-e51lek-286613,title,de,,,Tippstekpanna 700 E51LEK,Kippbratpfanne 700 E51LEK
Product,tilting-frying-pan-700-e51lek-286613,body_html,de,,,"Elektrisk tippstekpanna serie 700, 52 liters nyttolast, elektromotorisk tippanordning, 10,25 kW, duplexbotten. Uppfällbart lock med gångjärn, vattenanslutning, upp till 300 °C. Bekvämt för kockar som vill undvika tunga tipprörelser dagligen och satsar på motordrift.","Elektro-Kippbratpfanne Serie 700, 52 Liter Nutzinhalt, elektromotorische Kippvorrichtung, 10,25 kW, Duplex-Boden. Aufklappbarer Scharnierdeckel, Wasseranschluss, bis 300 °C. Komfortabel für Köche, die täglich schwere Kippbewegungen vermeiden und auf motorischen Antrieb setzen."
Product,electric-warmer-700-286628,title,de,,,Varmhållare el 700,Elektro-Warmhaltegerät 700
Product,electric-warmer-700-286628,body_html,de,,,"En absolut nödvändighet och genomtänkt in i minsta detalj - serie 700 Classic. Den professionella serien i robust kromnickelstål 18/10 utgör själva grunden för alla storkök. Enheterna är tillförlitliga, användarvänliga och effektiva, och kan stämmas av mot de individuella behoven tack vare modulkonstruktionen.","Einfach unverw&uuml;stlich und bis ins Detail durchdacht &ndash; Serie 700 Classic. Die professionelle Serie aus robustem Chromnickelstahl 18/10 bildet den Grundstein f&uuml;r jede Gro&szlig;k&uuml;che. Zuverl&auml;ssig, anwenderfreundlich und leistungsstark k&ouml;nnen die Ger&auml;te durch die Modulbauweise auf die individuellen Bed&uuml;rfnisse abgestimmt werden."
Product,tilting-frying-pan-700-e51lhk-286681,title,de,,,Tippstekpanna 700 E51LHK,Kippbratpfanne 700 E51LHK
Product,tilting-frying-pan-700-e51lhk-286681,body_html,de,,,"Elektrisk tippstekpanna serie 700, 52 liters nyttolast, manuell tippanordning, 10 kW, duplexbotten i rostfritt stål. Uppfällbart lock med gångjärn, vattenanslutning 3/4"", upp till 300 °C. Beprövat format för storkök som dagligen tillagar stora mängder genom att steka eller bräsa.","Elektro-Kippbratpfanne Serie 700, 52 Liter Nutzinhalt, manuelle Kippvorrichtung, 10 kW, Duplex-Boden aus Edelstahl. Aufklappbarer Scharnierdeckel, Wasseranschluss 3/4"", bis 300 °C. Bewährtes Format für Großküchen, die täglich große Mengen schmorend oder bratend zubereiten."
Product,multi-fryer-700-w400-tu-obu-286710,title,de,,,"Stekhäll 700, B400, TG, UO","Multibräter 700, B400, UO"
Product,multi-fryer-700-w400-tu-obu-286710,body_html,de,,,"Multibräter serie 700, 400 mm bred, 12 liter, 5 kW, öppen underdel. Rundad behållare, GN-uppsamlingsskål och förslutningsplugg ingår. För kök som vill steka, bräsa och fritera flexibelt i 700-serien – allt i en kompakt fristående enhet.","Multibräter Serie 700, 400 mm breit, 12 Liter, 5 kW, offener Unterbau. Abgerundete Wanne, GN-Auffangschale und Verschlussstopfen inklusive. Für Küchen, die in der 700er-Linie flexibel braten, schmoren und frittieren wollen – alles in einem kompakten Standgerät."
Product,elec-boiling-kettle-700-55l-286811,title,de,,,"Kokkärl 700, 55L","Kochkessel, 700, 55L"
Product,elec-boiling-kettle-700-55l-286811,body_html,de,,,"Elektrisk kokkärl serie 700, 55 liters volym, 50 liters nyttolast, 9 kW, indirekt uppvärmning, automatisk nivåkontroll. Vattenanslutning 1/2"", avtappningskran, CNS 18/10. För storkök som dagligen tillagar stora mängder soppor, såser och tillbehör på ett tillförlitligt sätt.","Elektro-Kochkessel Serie 700, 55 Liter Inhalt, 50 Liter Nutzinhalt, 9 kW, indirekte Beheizung, automatische Füllstandskontrolle. Wasseranschluss 1/2"", Ablasshahn, CNS 18/10. Für Großküchen, die täglich große Mengen Suppen, Saucen und Beilagen zuverlässig kochen."
Product,deep-fat-fryer-700-w400-15l-286917,title,de,,,"Fritös 700, B400, 15L","Fritteuse 700, B400, 15L"
Product,deep-fat-fryer-700-w400-15l-286917,body_html,de,,,"Stående fritös serie 700, 15 liter, 15 kW, två korgar, stor kallzon, Fettavloppsränna, Fettuppsamlare. Underställ med vingskåpa, höjdjusterbar. Säkerhetstermostat och signallampor. För restauranger och snabbmatsställen med medelstort till stort friteringsvolym i Permanent drift.","Stand-Fritteuse Serie 700, 15 Liter, 15 kW, zwei Körbe, große Kaltzone, Fettablasshahn, Fettauffangbehälter. Flügeltür-Unterbau, höhenverstellbar. Sicherheitsthermostat und Signalleuchten. Für Restaurants und Imbisse mit mittlerem bis hohem Frittiervolumen im Dauerbetrieb."
Product,deep-fat-fryer-700-e2110-286921,title,de,,,Fritös 700-E2110,Fritteuse 700-E2110
Product,deep-fat-fryer-700-e2110-286921,body_html,de,,,Stor kapacitet men små platskrav – serie 700 med bredd 600 mm. De båda 11-litersbaden i elfritösen rengörs mycket enkelt tack vare det utsvängbara värmeelementet och de rundade hörnen.,Gro&szlig;e Kapazit&auml;t bei geringem Platzbedarf &ndash; Serie 700 mit einer Ger&auml;te-Breite von 600 mm. Die beiden 11-Liter-Becken der Elektro-Fritteuse lassen sich dank des herausschwenkbarem Heizelements und der abgerundeten Ecken sehr leicht reinigen.
Product,deep-fat-fryer-700-w800-2x15l-286922,title,de,,,"Fritös 700, B800, 2x15L","Fritteuse 700, B800, 2x15L"
Product,deep-fat-fryer-700-w800-2x15l-286922,body_html,de,,,"Elektrisk fritös serie 700, 800 mm bred, två behållare à 15 liter, 30 kW, tre korgar (1 stor, 2 små), stor kallzon. Underställ med vingskåpa, höjdjusterbart. För restauranger och snabbmatsställen med mycket hög friteringsvolym och behov av parallell produktmångfald.","Elektro-Standfriteuse Serie 700, 800 mm breit, zwei Becken à 15 Liter, 30 kW, drei Körbe (1 groß, 2 klein), große Kaltzone. Flügeltür-Unterbau, höhenverstellbar. Für Restaurants und Imbisse mit sehr hohem Frittiervolumen und dem Bedarf nach paralleler Produktvielfalt."
Product,deep-frying-basket-700-e2110-286924,title,de,,,Fritöskorg 700-E2110,Fritteusenkorb 700-E2110
Product,deep-frying-basket-700-e2110-286924,body_html,de,,,Passande fritöskorg med 5 liters kapacitet till fritös 700-E2110.,Passender Fritteusenkorb mit 5 Litern Inhalt zur Fritteuse 700-E2110.
Product,deep-fat-fryer-700-w400-2x9l-286925,title,de,,,"Fritös 700, B400, 2x9l","Fritteuse 700, B400, 2x9L"
Product,deep-fat-fryer-700-w400-2x9l-286925,body_html,de,,,"Elektrisk fritös serie 700, 400 mm bred, två behållare à 9 liter, 15 kW, två korgar. Stor kallzon, underrede med vingskåpa, höjdjusterbar. För restauranger och snabbmatsställen som tillagar två friterade produkter parallellt på en kompakt bredd.","Elektro-Standfriteuse Serie 700, 400 mm breit, zwei Becken à 9 Liter, 15 kW, zwei Körbe. Große Kaltzone, Flügeltür-Unterbau, höhenverstellbar. Für Restaurants und Imbisse, die auf kompakter Breite zwei Frittierprodukte parallel zubereiten."
Product,deep-frying-basket-700-7l-286992,title,de,,,Fritöskorg 700 7L,Fritteusenkorb 700 7L
Product,deep-frying-basket-700-7l-286992,body_html,de,,,"Passande reservkorg för storköksfritöser i serie 700 – 3,3 liters volym, förkromad rostfritt stål. Passande mått för 7-litersbehållaren. Den som arbetar med flera korgar kan avsevärt öka genomströmningen och bytesfrekvensen i friteringsområdet.","Passender Ersatzkorb für Großküchen-Fritteusen der Serie 700 – 3,3 Liter Inhalt, Edelstahl verchromt. Passende Maße für das 7-Liter-Becken. Wer mit mehreren Körben arbeitet, kann Durchsatz und Wechselrhythmus im Frittierbereich deutlich steigern."
Product,deep-fryer-basket-700-9l-286994,title,de,,,Frityrgryta korg 700 9L,Fritteusenkorb 700 9L
Product,deep-frying-basket-700-15l-sg-286995,title,de,,,Fritöskorg 700 15L-SG,Fritteusenkorb 700 15L-SG
Product,deep-frying-basket-700-15l-sg-286995,body_html,de,,,"Liten reservkorg för fritöser i 700-serien, 15L-SG-behållare, 3,5 liters volym, 270 x 120 x 110 mm, rostfritt stål. Smal korg för parallell fritering av små portioner. För restauranger som friterar olika produkter samtidigt under drift.","Kleiner Ersatzkorb für Friteuse-700-Serie, 15L-SG-Becken, 3,5 Liter Inhalt, 270 x 120 x 110 mm, Edelstahl. Schlanker Korb für paralleles Frittieren kleiner Portionen. Für Restaurants, die im laufenden Betrieb verschiedene Produkte gleichzeitig frittieren."
Product,chip-basket-700-9l-286996,title,de,,,"Friteringskorg 700, 9l","Frittierkorb 700, 9L"
Product,chip-basket-700-9l-286996,body_html,de,,,"Fritöskorg serie 700 för 9-litersbehållare, 258 x 103 x 145 mm, CNS 18/10. Smal enkelkorg för fritöser i 700-serien. Reserv- eller extra korg för verksamheter som strävar efter parallell fritering och oavbruten genomströmning.","Frittierkorb Serie 700 für 9-Liter-Becken, 258 x 103 x 145 mm, CNS 18/10. Schlanker Einzelkorb für die Fritteuse-700-Serie. Ersatz- oder Zweitkorb für Betriebe, die paralleles Frittieren und ununterbrochenen Durchsatz anstreben."
Product,deep-frying-basket-700-15l-lg-286998,title,de,,,Fritöskorg 700 15L-LG,Fritteusenkorb 700 15L-LG
Product,cerane-stove-700-2-htzon-obu-287410,title,de,,,"Elspis 700, 2 pl., UO","Elektroherd 700, 2 Felder, UO"
Product,cerane-stove-700-2-htzon-obu-287410,body_html,de,,,"Elspis serie 700, två SCHOTT CERAN®-hällar Ø 210 mm, 4,6 kW, öppen underbyggnad. 2,3 kW per häll, höjdjusterbar, rostfritt stål. För restauranger som föredrar en kompakt, lättrengjord glaskeramisk lösning med två hällar på 700-plattformen.","Elektroherd Serie 700, zwei SCHOTT CERAN®-Felder Ø 210 mm, 4,6 kW, offener Unterbau. Je 2,3 kW pro Feld, höhenverstellbar, Edelstahl. Für Restaurants, die auf der 700er-Plattform eine kompakte, leicht zu reinigende Glaskeramik-Zweiflammenlösung bevorzugen."
Product,cerane-stove-700-4-htzon-obu-287420,title,de,,,"Elspis 700, 4 pl., UO","Elektroherd 700, 4 Felder, UO"
Product,cerane-stove-700-4-htzon-obu-287420,body_html,de,,,"Elspis serie 700, 4 SCHOTT CERAN®-glaskeramikplattor à Ø 210 mm, 9,2 kW, öppen underbyggnad. 2,3 kW per platta, höjdjusterbar, rostfritt stål CNS 18/10. Ren yta, lätt att rengöra. För moderna professionella kök som satsar på glaskeramikens matlagningskomfort och enkel rengöring.","Elektroherd Serie 700, 4 SCHOTT CERAN®-Glaskeramikfelder à Ø 210 mm, 9,2 kW, offener Unterbau. Je 2,3 kW pro Feld, höhenverstellbar, Edelstahl CNS 18/10. Cleane Oberfläche, leicht zu reinigen. Für moderne Profiküchen, die auf Glaskeramik-Kochkomfort und einfache Reinigung setzen."
Product,electric-range-700-4-htzon-ebo-287431,title,de,,,"Elspis 700, 4 pl., EBO","Elektroherd 700, 4 Felder, EBO"
Product,electric-range-700-4-htzon-ebo-287431,body_html,de,,,"En absolut nödvändighet och genomtänkt in i minsta detalj - serie 700 Classic. Den professionella serien i robust kromnickelstål 18/10 utgör själva grunden för alla storkök. Enheterna är tillförlitliga, användarvänliga och effektiva, och kan stämmas av mot de individuella behoven tack vare modulkonstruktionen.","Einfach unverw&uuml;stlich und bis ins Detail durchdacht &ndash; Serie 700 Classic. Die professionelle Serie aus robustem Chromnickelstahl 18/10 bildet den Grundstein f&uuml;r jede Gro&szlig;k&uuml;che. Zuverl&auml;ssig, anwenderfreundlich und leistungsstark k&ouml;nnen die Ger&auml;te durch die Modulbauweise auf die individuellen Bed&uuml;rfnisse abgestimmt werden."
Product,thermometer-d1500-ktp-292042,title,de,,,Termometrar D1500 KTP,Thermometer D1500 KTP
Product,thermometer-d1500-ktp-292042,body_html,de,,,Flexibel användning: digital instickstermometer för kärntemperaturmätning i frysområdet eller under tillagning.,Flexibel einsetzbar: Digitales Einstechthermometer zur Kerntemperaturmessung im Tiefkühlbereich oder während der Speisenzubereitung.
Product,thermometer-a250-292043,title,de,,,Termometer A250,Thermometer A250
Product,thermometer-a250-292043,body_html,de,,,Väl synlig temperatur: termometer för mätningar på kyl- och frysområdet.,Die Temperatur stets im Blick: Thermometer f&uuml;r Temperaturmessungen im K&uuml;hl- und Tiefk&uuml;hlbereich.
Product,thermometer-a1020-ktp-292044,title,de,,,Termometer A1020 KTP,Thermometer A1020 KTP
Product,thermometer-a1020-ktp-292044,body_html,de,,,För invändiga värden: analog instickstermometer för kärntemperaturmätningar på kylområdet samt under tillagning.,Für die inneren Werte: Analoges Einstechthermometer für Kerntemperaturmessungen im Kühlbereich und während des Garvorganges.
Product,thermometer-a3000-tp-292046,title,de,,,Termometer A3000 TP,Thermometer A3000 TP
Product,thermometer-a3000-tp-292046,body_html,de,,,"Analog fritostemperaturmätare i rostfritt stål upp till 300 °C med 300 mm insprängningsdjup och justerbar hållklämma. Celsius och Fahrenheit. För fritöser och kokkärl där den exakta oljetemperaturen måste vara synlig och manuellt reglerbar – utan elektronik, utan batteri.","Analoges Edelstahl-Frittierthermometer bis 300 °C mit 300 mm Einstechtiefe und verstellbarem Halteclip. Celsius und Fahrenheit. Für Fritteusen und Gargefäße, wo die exakte Öltemperatur sichtbar und manuell kontrollierbar sein muss – ohne Elektronik, ohne Batterie."
Product,thermometer-a300-292048,title,de,,,Termometer A300,Thermometer A300
Product,thermometer-a300-292048,body_html,de,,,Praktisk - hängande eller stående: enkla temperaturmätningar i kyl- och frysrum.,Praktisch – Ob hängend oder stehend: Einfache Temperaturmessungen in Kühl- oder Tiefkühlräumen.
Product,thermometer-a500-292049,title,de,,,Termometer A500,Thermometer A500
Product,thermometer-a500-292049,body_html,de,,,"Enkel men effektiv: analog temperaturkontroll, från frys- till rumstemperatur.",Simpel aber effektiv: Analoge Temperaturkontrolle vom Tiefkühlbereich bis hin zur Raumtemperatur.
Product,thermometer-edd-2500-292058,title,de,,,Termometrar EDD 2500,Thermometer EDD 2500
Product,thermometer-edd-2500-292058,body_html,de,,,"Termometern med extern digital display och exakt kärntemperaturgivare kommer snabbt att bli en oumbärlig hjälpreda i köket. Tack vare den flexibla placeringen - antingen med magnet på ugnen eller fristående bredvid pannan - kan du alltid hålla ett öga på matens kärntemperatur. En signalton informerar dig när den önskade temperaturen har uppnåtts, även under rusningstid.","Das Thermometer mit externem, digitalem Display und pr&auml;zisem Kerntemperaturf&uuml;hler wird schnell zum unverzichtbaren Helfer in der K&uuml;che. Dank der flexiblen Platzierung &ndash; ob per Magnet am Ofen oder frei stehend neben der Pfanne &ndash; beh&auml;lt man die Kerntemperatur des Garguts immer im Blick. Ein Signalton informiert &uuml;ber das Erreichen der Wunschtemperatur auch in Sto&szlig;zeiten."
Product,infrared-thermometer-d5500-292059,title,de,,,Infraröd termometer D5500,Infrarot-Thermometer D5500
Product,infrared-thermometer-d5500-292059,body_html,de,,,Den infraröda termometern med digital display och integrerad laserpekare gör det enkelt att kontrollera yttemperaturer. Den är särskilt lämplig för kontroll av kylkedjan för färska och frysta produkter samt för användning vid buffén eller i matdisken.,Das Infrarot-Thermometer mit Digitalanzeige und integriertem Laserpointer erm&ouml;glicht eine unkomplizierte Kontrolle von Oberfl&auml;chentemperaturen. Es eignet sich besonders f&uuml;r die &Uuml;berpr&uuml;fung der K&uuml;hlkette bei Frisch- und Tiefk&uuml;hlprodukten sowie f&uuml;r den Einsatz am Buffet oder in der Speisenausgabe.
Product,thermometer-d3000-ktp-kl-292481,title,de,,,Termometer D3000 KTP-KL,Thermometer D3000 KTP-KL
Product,thermometer-d3000-ktp-kl-292481,body_html,de,,,"Vattentät termometer med utfällbar kärntemperatursensor. Det stora temperaturmätområdet från -40 °C till +300 °C övertygar, så även den belysta displayen och min./max.-minnet.",Wasserdichtes Thermometer mit ausklappbarem Kerntemperaturf&uuml;hler. Der gro&szlig;e Temperaturmessbereich von -40 &deg;C bis +300 &deg;C &uuml;berzeugt ebenso wie das beleuchtete Display und der Min./Max.-Speicher.
Product,thermometer-d3000-ktp-293043,title,de,,,Termometer D3000 KTP,Thermometer D3000 KTP
Product,thermometer-d3000-ktp-293043,body_html,de,,,Det kan inte vara kallt eller varmt nog: digital instickstermometer med mycket stort mätområde – från djupfrysning till matlagning.,Es kann nicht kalt oder heiß genug sein: Digitales Einstechthermometer mit sehr großem Temperaturmessbereich – Von der Tiefkühlung bis hin zur Speisenzubereitung.
Product,swivel-castors-4s900-295088,title,de,,,Hjul 4S900,Lenkrollen 4S900
Product,swivel-castors-4s900-295088,body_html,de,,,"Med sitt förstklassiga och massiva utförande i rostfritt stål i CNS 18/10 är serie 900 Master det idealiska valet för det moderna proffsköket med högt ställda krav. Genom modulkonstruktionen, den funktionella utrustningen, byggdjupet på 900 mm och många praktiska detaljer passar den utmärkt för stora produktionsvolymer. Förstklassigt, flexibelt och effektivt.","Die Serie 900 Master ist mit ihrer hochwertigen und massiven Edelstahl-Ausführung in CNS 18/10 die ideale Wahl für die moderne Profi-Küche mit hohen Ansprüchen. Durch den modularen Aufbau, die funktionale Ausstattung, die 900 mm-Bautiefe und viele praktische Features ist sie hervorragend für gro&szlig;e Produktionskapazit&auml;ten geeignet. Erstklassig, flexibel und leistungsstark."
Product,kitchen-rail-900-400-295200,title,de,,,Köksreling 900-400,Küchen-Reling 900-400
Product,kitchen-rail-900-400-295200,body_html,de,,,"Produkterna i serie 900 som &auml;r f&ouml;rsedda med en k&ouml;ksreling erbjuder inte bara en stilfull komplettering utan optimerar ocks&aring; s&auml;kerheten och funktionaliteten. Tack vare det st&ouml;rre avst&aring;ndet till produkten minskar risken f&ouml;r br&auml;nnskador i h&ouml;gtemperaturzonerna effektivt. Dessutom m&ouml;jligg&ouml;r den robusta konstruktionen en bekv&auml;m mellanlagring av grytor, stekpannor och tallrikar.","Die Ger&auml;te der Serie 900 mit einer K&uuml;chen-Reling zu versehen bietet nicht nur eine stilvolle Erg&auml;nzung, sondern optimiert auch die Sicherheit und Funktionalit&auml;t. Durch den erweiterten Abstand zum Ger&auml;t verringert sich effektiv die Verbrennungsgefahr an den Hochtemperaturzonen. Dar&uuml;ber hinaus erm&ouml;glicht die robuste Konstruktion eine komfortable Zwischenlagerung von T&ouml;pfen, Pfannen und Tellern."
Product,kitchen-rail-900-800-295201,title,de,,,Köksreling 900-800,Küchen-Reling 900-800
Product,kitchen-rail-900-800-295201,body_html,de,,,"Produkterna i serie 900 som &auml;r f&ouml;rsedda med en k&ouml;ksreling erbjuder inte bara en stilfull komplettering utan optimerar ocks&aring; s&auml;kerheten och funktionaliteten. Tack vare det st&ouml;rre avst&aring;ndet till produkten minskar risken f&ouml;r br&auml;nnskador i h&ouml;gtemperaturzonerna effektivt. Dessutom m&ouml;jligg&ouml;r den robusta konstruktionen en bekv&auml;m mellanlagring av grytor, stekpannor och tallrikar.","Die Ger&auml;te der Serie 900 mit einer K&uuml;chen-Reling zu versehen bietet nicht nur eine stilvolle Erg&auml;nzung, sondern optimiert auch die Sicherheit und Funktionalit&auml;t. Durch den erweiterten Abstand zum Ger&auml;t verringert sich effektiv die Verbrennungsgefahr an den Hochtemperaturzonen. Dar&uuml;ber hinaus erm&ouml;glicht die robuste Konstruktion eine komfortable Zwischenlagerung von T&ouml;pfen, Pfannen und Tellern."
Product,kitchen-rail-900-1200-295203,title,de,,,Köksreling 900-1200,Küchen-Reling 900-1200
Product,kitchen-rail-900-1200-295203,body_html,de,,,"Produkterna i serie 900 som &auml;r f&ouml;rsedda med en k&ouml;ksreling erbjuder inte bara en stilfull komplettering utan optimerar ocks&aring; s&auml;kerheten och funktionaliteten. Tack vare det st&ouml;rre avst&aring;ndet till produkten minskar risken f&ouml;r br&auml;nnskador i h&ouml;gtemperaturzonerna effektivt. Dessutom m&ouml;jligg&ouml;r den robusta konstruktionen en bekv&auml;m mellanlagring av grytor, stekpannor och tallrikar.","Die Ger&auml;te der Serie 900 mit einer K&uuml;chen-Reling zu versehen bietet nicht nur eine stilvolle Erg&auml;nzung, sondern optimiert auch die Sicherheit und Funktionalit&auml;t. Durch den erweiterten Abstand zum Ger&auml;t verringert sich effektiv die Verbrennungsgefahr an den Hochtemperaturzonen. Dar&uuml;ber hinaus erm&ouml;glicht die robuste Konstruktion eine komfortable Zwischenlagerung von T&ouml;pfen, Pfannen und Tellern."
Product,gas-stove-900-w900-4br-gso-2952171,title,de,,,"Gasspis 900, B800, 4 pl., GBO 2/1GN","Gasherd 900, B800, 4FL, GBO 2/1GN"
Product,gas-stove-900-w900-4br-gso-2952171,body_html,de,,,"Med sitt förstklassiga och massiva utförande i rostfritt stål i CNS 18/10 är serie 900 Master det idealiska valet för det moderna proffsköket med högt ställda krav. Genom modulkonstruktionen, den funktionella utrustningen, byggdjupet på 900 mm och många praktiska detaljer passar den utmärkt för stora produktionsvolymer. Förstklassigt, flexibelt och effektivt.","Die Serie 900 Master ist mit ihrer hochwertigen und massiven Edelstahl-Ausführung in CNS 18/10 die ideale Wahl für die moderne Profi-Küche mit hohen Ansprüchen. Durch den modularen Aufbau, die funktionale Ausstattung, die 900 mm-Bautiefe und viele praktische Features ist sie hervorragend für gro&szlig;e Produktionskapazit&auml;ten geeignet. Erstklassig, flexibel und leistungsstark."
Product,gas-stove-4-burners-el-oven-2-1gn-2952271,title,de,,,"Gasspis 4 pl., EBO 2/1GN","4 Flammen Gasherd, EBO 2/1GN"
Product,gas-stove-4-burners-el-oven-2-1gn-2952271,body_html,de,,,"Med sitt förstklassiga och massiva utförande i rostfritt stål i CNS 18/10 är serie 900 Master det idealiska valet för det moderna proffsköket med högt ställda krav. Funktionellt, modulbaserat, kraftfullt – briljant för stora produktionsvolymer.","Die Serie 900 Master ist mit ihrer hochwertigen und massiven Edelstahl-Ausführung in CNS 18/10 die ideale Wahl für die moderne Profi-Küche mit hohen Ansprüchen. Funktional, modular, leistungsstark &ndash; hervorragend geeignet für gro&szlig;e Produktionskapazit&auml;ten."
Product,gas-stove-6br-gso-2-1gn-ns-2952291,title,de,,,"Gasspis 6 pl., gas BO 2/1GN, NS","6-Flammen Gasherd, GBO 2/1GN, NS"
Product,gas-stove-6br-gso-2-1gn-ns-2952291,body_html,de,,,"Med sitt förstklassiga och massiva utförande i rostfritt stål i CNS 18/10 är serie 900 Master det idealiska valet för det moderna proffsköket med högt ställda krav. Genom modulkonstruktionen, den funktionella utrustningen, byggdjupet på 900 mm och många praktiska detaljer passar den utmärkt för stora produktionsvolymer. Förstklassigt, flexibelt och effektivt.","Die Serie 900 Master ist mit ihrer hochwertigen und massiven Edelstahl-Ausführung in CNS 18/10 die ideale Wahl für die moderne Profi-Küche mit hohen Ansprüchen. Durch den modularen Aufbau, die funktionale Ausstattung, die 900 mm-Bautiefe und viele praktische Features ist sie hervorragend für gro&szlig;e Produktionskapazit&auml;ten geeignet. Erstklassig, flexibel und leistungsstark."
Product,gas-stove-6brs-el-oven-2-1gn-ns-2952481,title,de,,,"Gasspis 6 pl., EBO 2/1GN, NS","6 Flammen Gasherd, EBO 2/1GN, NS"
Product,gas-stove-6brs-el-oven-2-1gn-ns-2952481,body_html,de,,,"Med sitt förstklassiga och massiva utförande i rostfritt stål i CNS 18/10 är serie 900 Master det idealiska valet för det moderna proffsköket med högt ställda krav. Förstklassigt, flexibelt och effektivt.","Die Serie 900 Master ist mit ihrer hochwertigen und massiven Edelstahl-Ausführung in CNS 18/10 die ideale Wahl für die moderne Profi-Küche mit hohen Ansprüchen. Erstklassig, flexibel und leistungsstark."
Product,exhaust-flue-for-hood-2952720,title,de,,,Rökfång för kåpa,Abgaskamin für Haube
